,decimalLatitude,decimalLongitude,cluster,occurrenceStatus,key,aet_mean,def_mean,pdsi_mean,pet_mean,ppt_mean,soil_mean,srad_mean,tmax_mean,tmin_mean,vap_mean,vpd_mean
11459,-33.168989,151.328444,1,0,12067,74.941666,31.058332,-1.7645831,105.975,84.7375,68.74167,195.25833,22.870003,11.8791685,1.3877083,0.73512495
11460,-32.824811,151.577612,1,1,12068,67.1375,44.170834,-1.5683329,111.254166,70.916664,60.608334,197.6125,23.806252,12.543335,1.4385417,0.80424994
11461,-33.252163,151.561378,1,0,12069,82.629166,31.629168,-1.8637496,114.2375,96.229164,84.975,197.4625,23.028337,13.961669,1.5010831,0.72675
11462,-33.3247,151.365,1,1,12070,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11463,-33.086914,151.420653,1,0,12071,76.316666,34.008335,-1.7424996,110.291664,85.24167,71.7875,196.22917,23.41042,12.772084,1.4595416,0.7499166
11464,-33.167192,151.62756,1,0,12072,82.47083,32.395832,-1.8433329,114.854164,94.92917,86.88333,198.30417,23.093334,13.965002,1.5040833,0.72833335
11465,-33.249824,151.46242,1,1,12073,81.1625,29.620832,-1.8612496,110.72083,95.07083,83.64167,196.13333,23.190002,13.359586,1.4840416,0.7363333
11466,-33.367236,151.452171,1,0,12074,82.825,29.3875,-1.8824996,112.2125,98.17083,82.3875,195.90834,23.28167,13.295835,1.4805834,0.73845834
11467,-32.952162,151.50114,1,0,12075,74.09167,36.020832,-1.7091663,110.104164,80.47083,72.475,196.4125,23.106255,12.362917,1.4275833,0.73387504
11468,-33.267692,151.471298,1,1,12076,81.51667,30.304167,-1.8812495,111.770836,95.729164,83.4125,196.56667,23.137085,13.381669,1.4894999,0.7274583
11469,-32.988107,151.487683,1,0,12077,73.683334,35.6125,-1.6987497,109.27917,80.541664,70.075,196.06667,23.121252,12.308752,1.4259583,0.73454165
11470,-33.323806,151.419603,1,1,12078,81.4,30.55,-1.8879162,111.95,95.5875,80.175,196.1875,23.318335,13.270001,1.4884583,0.737125
11471,-32.723541,151.106234,1,1,12079,52.45,60.279167,-1.6124997,112.6875,55.075,20.354166,199.39583,24.824585,11.256252,1.3361249,0.9624166
11472,-33.4012,151.462,1,1,12080,84.629166,29.616667,-1.9029164,114.21667,100.32917,84.916664,196.52083,23.27375,13.620419,1.487125,0.7435416
11473,-32.6928,151.597,1,0,12081,67.495834,44.866665,-1.5695828,112.3375,71.004166,62.683334,198.15834,24.28167,12.563336,1.4395416,0.853875
11474,-33.070247,151.125607,1,0,12082,65.0625,40.841667,-1.6599996,105.879166,69.916664,40.104168,196.65,23.11792,10.783336,1.3177917,0.78837496
11475,-33.3247,151.365,1,1,12083,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11476,-33.214317,151.557182,1,0,12084,82.3125,32.091667,-1.882083,114.35833,95.42917,84.475,197.62083,23.120003,13.884584,1.5017499,0.7326667
11477,-32.9853,151.581,1,0,12085,75.225,37.4625,-1.7287496,112.63333,82.5,73.46667,197.15,23.431252,13.034168,1.4794583,0.74345833
11478,-32.932647,151.188903,1,0,12086,65.71667,40.870834,-1.6274997,106.55,70.04583,44.595833,196.59166,23.158337,10.8479185,1.31975,0.79204166
11479,-33.140989,151.583207,1,0,12087,80.95,33.279167,-1.8254163,114.25,92.49167,82.0875,197.53334,23.260836,13.727919,1.5004165,0.7375
11480,-33.292661,151.550041,1,1,12088,83.04583,31.558332,-1.8516663,114.57083,96.69583,85.01667,197.76666,23.027082,13.9937525,1.5017915,0.72437495
11481,-33.1118,151.646,1,0,12089,81.433334,33.4,-1.777083,114.79583,92.566666,85.1125,197.87917,23.21792,13.863337,1.5009166,0.73683333
11482,-32.932588,151.128685,1,1,12090,59.670834,48.895832,-1.5904163,108.495834,62.920834,32.520832,197.61667,23.798754,11.047502,1.3454999,0.8387083
11483,-33.3249,151.365,1,1,12091,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11484,-33.3329,151.3954,1,1,12092,81.55,27.5625,-1.8808329,109.07917,97.254166,82.21667,195.19583,23.056667,12.821252,1.4569166,0.7224166
11485,-33.133087,151.205857,1,0,12093,70.191666,34.445835,-1.6704162,104.604164,77.4875,54.8375,195.4125,22.705835,11.041669,1.3311666,0.74312496
11486,-33.033559,151.294015,1,0,12094,72.775,32.408333,-1.692083,105.1375,80.55,63.979168,195.6125,22.472502,11.127918,1.3420415,0.7119583
11487,-33.3249,151.365,1,1,12095,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11488,-32.742318,151.592456,1,0,12096,68.32917,44.720833,-1.5841662,112.96667,72.1125,64.92917,198.12917,24.198751,12.675834,1.4441248,0.8464166
11489,-32.544463,151.141691,1,1,12097,50.904167,63.025,-1.6262497,113.90833,53.470833,19.55,200.31667,25.335836,11.454168,1.35025,1.009625
11490,-33.331004,151.398162,1,0,12098,80.53333,28.908333,-1.8779162,109.40417,95.10833,79.620834,195.29167,23.22542,12.870001,1.4633334,0.7337916
11491,-32.8164,151.688,1,1,12099,74.825,37.645832,-1.6204163,112.441666,81.15833,85.325,197.69167,23.75542,13.087919,1.4819167,0.780875
11492,-33.3244,151.365,1,1,12100,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11493,-33.325,151.364,1,0,12101,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11494,-33.12,151.440004,1,0,12102,76.316666,34.008335,-1.7424996,110.291664,85.24167,71.7875,196.22917,23.41042,12.772084,1.4595416,0.7499166
11495,-33.348242,151.383749,1,1,12103,81.55,27.5625,-1.8808329,109.07917,97.254166,82.21667,195.19583,23.056667,12.821252,1.4569166,0.7224166
11496,-33.325,151.365,1,1,12104,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11497,-33.3246,151.364,1,1,12105,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11498,-33.372072,151.358341,1,1,12106,79.895836,27.966667,-1.8729161,107.82083,94.65417,78.17917,194.8125,23.082085,12.511669,1.4425,0.7259584
11499,-33.423851,151.288598,1,0,12107,79.71667,29.204166,-1.8670828,108.82083,93.42917,71.479164,194.37083,22.954586,12.212919,1.42625,0.715375
11500,-33.086684,151.420666,1,0,12108,76.316666,34.008335,-1.7424996,110.291664,85.24167,71.7875,196.22917,23.41042,12.772084,1.4595416,0.7499166
11501,-32.796633,151.454296,1,0,12109,57.908333,54.0875,-1.549583,111.92917,60.725,35.458332,197.9625,24.205835,12.154169,1.4199165,0.8478333
11502,-32.879984,151.632805,1,0,12110,75.98333,35.445835,-1.6404163,111.416664,83.50833,84.80417,197.09584,23.451254,13.126251,1.4714999,0.76145834
11503,-33.497147,151.357306,1,0,12111,82.25,30.045834,-1.8991662,112.29583,97.433334,76.67917,195.71666,23.341253,13.0250025,1.4790001,0.7318333
11504,-33.325,151.365,1,1,12112,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11505,-32.853327,151.618962,1,1,12113,72.458336,38.020832,-1.6462497,110.48333,77.97083,75.15,197.10834,23.475416,12.692918,1.4496249,0.76570827
11506,-33.0831,151.358099,1,0,12114,76.0375,28.691668,-1.742083,104.70417,86.39167,73.8125,194.69583,22.244167,11.307502,1.3496666,0.68920827
11507,-33.085333,151.420829,1,0,12115,76.316666,34.008335,-1.7424996,110.291664,85.24167,71.7875,196.22917,23.41042,12.772084,1.4595416,0.7499166
11508,-33.053378,151.322987,1,0,12116,74.97083,28.133333,-1.6824996,103.058334,85.270836,71.7625,194.56667,22.092085,10.986251,1.3293334,0.6845833
11509,-32.7694,151.581,1,0,12117,65.65833,47.129166,-1.5574996,112.75,69.1625,57.1375,198.22917,24.10042,12.595836,1.4394584,0.8389999
11510,-33.086456,151.420792,1,1,12118,76.316666,34.008335,-1.7424996,110.291664,85.24167,71.7875,196.22917,23.41042,12.772084,1.4595416,0.7499166
11511,-33.3248,151.364,1,1,12119,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11512,-33.391618,151.289415,1,0,12120,79.208336,27.725,-1.8487495,106.9375,93.53333,73.354164,193.89583,22.647917,11.960835,1.4007916,0.70275
11513,-33.149996,151.410001,1,0,12121,76.666664,32.008335,-1.7612495,108.604164,86.65,72.57917,195.675,23.220001,12.527501,1.4320834,0.74824995
11514,-33.3248,151.365,1,1,12122,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11515,-32.835561,151.578907,1,1,12123,70.058334,40.479168,-1.617083,110.5,74.675,67.28333,197.225,23.478336,12.482502,1.4382917,0.76766664
11516,-33.076506,151.469082,1,0,12124,75.441666,35.775,-1.7433331,111.2375,83.6375,71.458336,196.625,23.470419,12.917918,1.4770416,0.74504167
11517,-33.3249,151.365,1,0,12125,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11518,-32.724712,151.351831,1,1,12126,56.170834,57.441666,-1.623333,113.55417,59.008335,29.591667,198.975,24.571667,11.769168,1.3868749,0.90325
11519,-32.979002,151.223374,1,0,12127,71.1,34.1,-1.6391662,105.15417,77.80417,56.1875,195.7,22.545834,10.769169,1.3058333,0.74324995
11520,-33.086761,151.420683,1,1,12128,76.316666,34.008335,-1.7424996,110.291664,85.24167,71.7875,196.22917,23.41042,12.772084,1.4595416,0.7499166
11521,-32.887025,151.556706,1,0,12129,72.041664,38.741665,-1.6691663,110.708336,77.479164,70.5125,196.98334,23.39875,12.616669,1.4491249,0.7535417
11522,-33.165233,150.705236,1,0,12130,65.4375,39.704166,-1.7004163,105.104164,70.745834,32.275,196.9125,23.054586,9.997919,1.2513334,0.8220417
11523,-33.011638,151.640554,1,0,12131,79.745834,35.3875,-1.7124997,115.120834,89.583336,82.8375,197.625,23.382917,13.732919,1.4964999,0.7534167
11524,-32.836163,151.60347,1,1,12132,72.458336,38.020832,-1.6462497,110.48333,77.97083,75.15,197.10834,23.475416,12.692918,1.4496249,0.76570827
11525,-33.3251,151.365,1,1,12133,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11526,-33.397108,151.37783,1,0,12134,82.254166,26.175,-1.8754163,108.40833,99.45,84.875,194.9625,22.971252,12.827917,1.4525416,0.718
11527,-32.778174,151.470678,1,1,12135,58.783333,53.8125,-1.5504164,112.55417,61.666668,38.058334,198.31667,24.307503,12.297502,1.4266249,0.85725
11528,-32.831883,151.581412,1,1,12136,67.1375,44.170834,-1.5683329,111.254166,70.916664,60.608334,197.6125,23.806252,12.543335,1.4385417,0.80424994
11529,-33.3248,151.365,1,1,12137,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11530,-33.085857,151.472984,1,1,12138,77.625,33.9375,-1.7570828,111.541664,87.25833,75.666664,196.64583,23.452917,13.065002,1.4833333,0.7445417
11531,-33.3247,151.365,1,1,12139,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11532,-33.196368,151.465988,1,0,12140,80.975,29.870832,-1.8099996,110.825,94.25,82.84167,196.11667,23.246668,13.257503,1.4788749,0.74133325
11533,-33.032049,151.282588,1,0,12141,71.34583,33.7,-1.659583,104.975,78.44583,59.308334,195.57083,22.633333,11.0441675,1.3340416,0.73304164
11534,-33.427896,151.282538,1,0,12142,79.71667,29.204166,-1.8670828,108.82083,93.42917,71.479164,194.37083,22.954586,12.212919,1.42625,0.715375
11535,-32.9744,151.6584,1,1,12143,78.96667,35.9125,-1.698333,114.84583,88.058334,82.61667,197.2375,23.520838,13.6604185,1.4939582,0.76754165
11536,-33.4252,150.887119,1,1,12144,62.4,49.825,-1.7966663,112.17917,66.67083,27.7875,197.18333,24.10042,11.391252,1.3744166,0.8455833
11537,-32.949018,151.2236,1,0,12145,69.9125,36.1375,-1.6612495,105.995834,75.53333,54.1,196.02083,22.784584,10.818335,1.3077916,0.765375
11538,-32.875543,151.647775,1,0,12146,75.98333,35.445835,-1.6404163,111.416664,83.50833,84.80417,197.09584,23.451254,13.126251,1.4714999,0.76145834
11539,-32.7036,151.453,1,0,12147,59.179165,54.591667,-1.6166664,113.69583,62.0625,38.05,199.24583,24.596252,12.086252,1.4057918,0.9009583
11540,-32.825102,151.580804,1,1,12148,67.1375,44.170834,-1.5683329,111.254166,70.916664,60.608334,197.6125,23.806252,12.543335,1.4385417,0.80424994
11541,-33.325,151.365,1,0,12149,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11542,-32.6905,151.594,1,1,12150,67.495834,44.866665,-1.5695828,112.3375,71.004166,62.683334,198.15834,24.28167,12.563336,1.4395416,0.853875
11543,-33.33244,151.39594,1,1,12151,80.53333,28.908333,-1.8779162,109.40417,95.10833,79.620834,195.29167,23.22542,12.870001,1.4633334,0.7337916
11544,-33.185511,151.374361,1,1,12152,77.78333,30.2,-1.7845829,107.97083,89.32083,75.9,195.38333,23.168753,12.588334,1.4357083,0.74470824
11545,-33.40558,150.892901,1,0,12153,64.59583,45.616665,-1.7708328,110.20417,69.475,31.3125,196.8125,23.759169,11.114169,1.3521249,0.82233334
11546,-33.4014,151.462,1,0,12154,84.629166,29.616667,-1.9029164,114.21667,100.32917,84.916664,196.52083,23.27375,13.620419,1.487125,0.7435416
11547,-33.3246,151.365,1,1,12155,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11548,-33.263169,151.466906,1,0,12156,81.51667,30.304167,-1.8812495,111.770836,95.729164,83.4125,196.56667,23.137085,13.381669,1.4894999,0.7274583
11549,-32.832811,151.58347,1,1,12157,67.1375,44.170834,-1.5683329,111.254166,70.916664,60.608334,197.6125,23.806252,12.543335,1.4385417,0.80424994
11550,-33.179694,151.567397,1,0,12158,81.625,32.079166,-1.8512497,113.67083,94.325,84.083336,197.375,23.167086,13.755001,1.4997083,0.7332916
11551,-33.3249,151.365,1,1,12159,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11552,-33.4345,151.417,1,1,12160,83.03333,27.066668,-1.8758329,110.04583,100.379166,84.083336,195.0875,23.179167,13.059585,1.4685416,0.7304166
11553,-33.362514,151.372745,1,0,12161,79.895836,27.966667,-1.8729161,107.82083,94.65417,78.17917,194.8125,23.082085,12.511669,1.4425,0.7259584
11554,-32.761014,151.638009,1,1,12162,71.86667,39.829166,-1.5662497,111.70417,76.85833,77.316666,197.67917,23.910835,12.820003,1.4592499,0.808875
11555,-33.133362,151.20616,1,1,12163,70.191666,34.445835,-1.6704162,104.604164,77.4875,54.8375,195.4125,22.705835,11.041669,1.3311666,0.74312496
11556,-32.9864,151.593,1,1,12164,76.98333,37.3,-1.7174996,114.2625,84.86667,76.895836,197.3375,23.550005,13.350002,1.4921249,0.7559999
11557,-33.3249,151.365,1,0,12165,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11558,-32.631748,151.260277,1,1,12166,54.108334,59.829166,-1.6754164,113.916664,56.820835,25.345833,199.69167,24.919168,11.607919,1.3676666,0.952625
11559,-32.832247,151.698194,1,1,12167,74.825,37.645832,-1.6204163,112.441666,81.15833,85.325,197.69167,23.75542,13.087919,1.4819167,0.780875
11560,-32.839321,151.606861,1,1,12168,72.458336,38.020832,-1.6462497,110.48333,77.97083,75.15,197.10834,23.475416,12.692918,1.4496249,0.76570827
11561,-32.623941,151.291269,1,0,12169,53.5,60.1375,-1.6620829,113.604164,56.158333,24.3125,199.77916,25.070417,11.650835,1.3728333,0.9676249
11562,-32.724485,151.352104,1,0,12170,56.170834,57.441666,-1.623333,113.55417,59.008335,29.591667,198.975,24.571667,11.769168,1.3868749,0.90325
11563,-33.323806,151.419603,1,0,12171,81.4,30.55,-1.8879162,111.95,95.5875,80.175,196.1875,23.318335,13.270001,1.4884583,0.737125
11564,-33.129997,151.389995,1,0,12172,76.666664,32.008335,-1.7612495,108.604164,86.65,72.57917,195.675,23.220001,12.527501,1.4320834,0.74824995
11565,-33.440036,151.315308,1,0,12173,81.05417,29.741667,-1.8745829,110.71667,95.291664,73.6375,194.41667,23.231253,12.635419,1.4492916,0.73537505
11566,-33.350693,151.348834,1,1,12174,79.895836,27.966667,-1.8729161,107.82083,94.65417,78.17917,194.8125,23.082085,12.511669,1.4425,0.7259584
11567,-33.3247,151.364,1,1,12175,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11568,-33.479762,151.272617,1,0,12176,80.5875,29.9,-1.8762497,110.45,94.50833,70.666664,194.77083,22.965418,12.365003,1.4344999,0.71349996
11569,-33.3249,151.365,1,0,12177,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11570,-33.181611,151.055047,1,0,12178,65.229164,42.866665,-1.6962496,108.07917,70.291664,37.4125,196.72084,23.46167,11.150418,1.3544166,0.79691666
11571,-33.087125,151.416308,1,0,12179,75.88333,32.5625,-1.7399997,108.40417,85.05417,70.979164,195.3875,23.059587,12.276252,1.4156667,0.7372916
11572,-33.3249,151.365,1,0,12180,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11573,-33.325,151.365,1,0,12181,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11574,-33.325,151.364,1,0,12182,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11575,-33.323463,151.280657,1,1,12183,77.15,28.366667,-1.8149997,105.475,89.79583,71.191666,194.42084,22.610836,11.745419,1.3799584,0.71262497
11576,-33.3246,151.364,1,1,12184,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11577,-33.092426,151.408002,1,1,12185,75.88333,32.5625,-1.7399997,108.40417,85.05417,70.979164,195.3875,23.059587,12.276252,1.4156667,0.7372916
11578,-33.325,151.364,1,0,12186,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11579,-32.989106,151.443817,1,0,12187,78.0,27.554167,-1.7045829,105.49167,88.85833,81.85833,194.83333,22.155834,11.368335,1.3527915,0.6800416
11580,-33.035052,151.674795,1,0,12188,79.933334,35.445835,-1.7133329,115.34583,90.0375,85.57083,198.09584,23.356253,13.856668,1.5012916,0.75287503
11581,-33.436302,151.285039,1,1,12189,79.71667,29.204166,-1.8670828,108.82083,93.42917,71.479164,194.37083,22.954586,12.212919,1.42625,0.715375
11582,-32.833004,151.699839,1,0,12190,74.825,37.645832,-1.6204163,112.441666,81.15833,85.325,197.69167,23.75542,13.087919,1.4819167,0.780875
11583,-32.580767,151.359264,1,1,12191,63.441666,48.295834,-1.673333,111.64167,66.620834,43.929165,198.64583,24.433752,11.393335,1.3428749,0.91674995
11584,-32.696158,151.347611,1,0,12192,57.066666,55.925,-1.6512496,112.9875,59.920834,30.779167,198.87917,24.639584,11.747919,1.381,0.9148333
11585,-33.151074,151.519787,1,1,12193,80.825,33.116665,-1.7991663,113.9375,92.1875,80.166664,196.8875,23.447502,13.552503,1.4937917,0.75374997
11586,-32.666289,151.347043,1,0,12194,56.754166,56.929165,-1.6737497,113.65833,59.629166,31.2,199.45416,24.824585,11.814586,1.385875,0.93350005
11587,-33.3329,151.3954,1,0,12195,81.55,27.5625,-1.8808329,109.07917,97.254166,82.21667,195.19583,23.056667,12.821252,1.4569166,0.7224166
11588,-32.770056,151.569953,1,1,12196,65.65833,47.129166,-1.5574996,112.75,69.1625,57.1375,198.22917,24.10042,12.595836,1.4394584,0.8389999
11589,-33.479762,151.272617,1,0,12197,80.5875,29.9,-1.8762497,110.45,94.50833,70.666664,194.77083,22.965418,12.365003,1.4344999,0.71349996
11590,-32.832329,151.584193,1,1,12198,70.4625,40.4125,-1.5670831,110.8,75.120834,71.245834,197.52083,23.691252,12.664168,1.446375,0.7904584
11591,-33.085967,151.422468,1,0,12199,76.316666,34.008335,-1.7424996,110.291664,85.24167,71.7875,196.22917,23.41042,12.772084,1.4595416,0.7499166
11592,-33.3987,151.362,1,1,12200,80.854164,28.154167,-1.8816663,108.94583,96.05417,78.375,194.71666,23.283335,12.732085,1.4605001,0.7355833
11593,-33.190883,151.58281,1,0,12201,81.625,32.079166,-1.8512497,113.67083,94.325,84.083336,197.375,23.167086,13.755001,1.4997083,0.7332916
11594,-32.828958,151.583052,1,1,12202,67.1375,44.170834,-1.5683329,111.254166,70.916664,60.608334,197.6125,23.806252,12.543335,1.4385417,0.80424994
11595,-33.398916,151.407923,1,1,12203,82.254166,26.175,-1.8754163,108.40833,99.45,84.875,194.9625,22.971252,12.827917,1.4525416,0.718
11596,-32.839321,151.606861,1,1,12204,72.458336,38.020832,-1.6462497,110.48333,77.97083,75.15,197.10834,23.475416,12.692918,1.4496249,0.76570827
11597,-33.430808,151.381641,1,1,12205,83.03333,27.066668,-1.8758329,110.04583,100.379166,84.083336,195.0875,23.179167,13.059585,1.4685416,0.7304166
11598,-32.84046,151.625283,1,1,12206,73.69583,37.533333,-1.6304163,111.17083,79.875,80.6625,197.5375,23.622087,13.006252,1.4756665,0.769125
11599,-33.197596,151.303122,1,0,12207,74.941666,31.058332,-1.7645831,105.975,84.7375,68.74167,195.25833,22.870003,11.8791685,1.3877083,0.73512495
11600,-33.3249,151.365,1,1,12208,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11601,-33.3244,151.365,1,1,12209,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11602,-33.086658,151.421184,1,1,12210,76.316666,34.008335,-1.7424996,110.291664,85.24167,71.7875,196.22917,23.41042,12.772084,1.4595416,0.7499166
11603,-33.278266,151.46147,1,0,12211,81.51667,30.304167,-1.8812495,111.770836,95.729164,83.4125,196.56667,23.137085,13.381669,1.4894999,0.7274583
11604,-32.662687,150.961919,1,0,12212,57.645832,52.458332,-1.6245829,110.0625,60.541668,24.875,199.075,24.419586,10.626668,1.2856667,0.94312495
11605,-33.087067,151.420584,1,0,12213,76.316666,34.008335,-1.7424996,110.291664,85.24167,71.7875,196.22917,23.41042,12.772084,1.4595416,0.7499166
11606,-32.642666,151.128342,1,0,12214,51.675,62.675,-1.6349998,114.270836,54.304165,19.8375,200.0875,25.11167,11.42042,1.3449582,0.9875833
11607,-32.838296,151.599736,1,0,12215,72.458336,38.020832,-1.6462497,110.48333,77.97083,75.15,197.10834,23.475416,12.692918,1.4496249,0.76570827
11608,-33.325,151.365,1,0,12216,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11609,-33.327389,151.365176,1,0,12217,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11610,-32.5585,151.552,1,1,12218,71.379166,38.9375,-1.6012497,110.30417,75.191666,73.80417,198.05,24.161669,11.915002,1.3827915,0.8666667
11611,-32.562257,151.016294,1,1,12219,48.033333,67.67917,-1.5499995,115.6375,50.433334,13.875,201.46666,25.527086,11.339169,1.336,1.0421666
11612,-32.6626,150.958211,1,0,12220,63.166668,44.1875,-1.634583,107.325,66.57083,33.495834,198.32916,23.521667,10.018335,1.2430416,0.87479156
11613,-33.3248,151.365,1,1,12221,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11614,-33.3249,151.365,1,1,12222,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11615,-32.954719,151.606294,1,1,12223,75.52917,37.270832,-1.6899997,112.7625,82.73333,77.291664,197.1125,23.571253,13.201669,1.4871666,0.75899994
11616,-32.965649,151.23894,1,0,12224,71.1,34.1,-1.6391662,105.15417,77.80417,56.1875,195.7,22.545834,10.769169,1.3058333,0.74324995
11617,-33.104036,151.232326,1,0,12225,71.05,32.541668,-1.6870829,103.5375,78.725,58.829166,195.07083,22.514585,10.988336,1.3282915,0.726375
11618,-33.072347,151.608745,1,1,12226,79.183334,36.995834,-1.7449996,116.15417,87.99167,77.30417,197.92917,23.533333,13.733751,1.5012499,0.760125
11619,-33.127906,151.403771,1,1,12227,76.666664,32.008335,-1.7612495,108.604164,86.65,72.57917,195.675,23.220001,12.527501,1.4320834,0.74824995
11620,-32.952234,151.577372,1,0,12228,72.96667,38.645832,-1.6924996,111.55,79.02917,70.97083,197.175,23.512503,12.894587,1.4732083,0.7524167
11621,-33.086411,151.421185,1,0,12229,76.316666,34.008335,-1.7424996,110.291664,85.24167,71.7875,196.22917,23.41042,12.772084,1.4595416,0.7499166
11622,-33.251209,151.464221,1,0,12230,81.51667,30.304167,-1.8812495,111.770836,95.729164,83.4125,196.56667,23.137085,13.381669,1.4894999,0.7274583
11623,-33.3249,151.365,1,0,12231,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11624,-33.3249,151.365,1,1,12232,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11625,-33.33391,151.163772,1,1,12233,72.84167,36.308334,-1.7604164,109.10833,80.90417,53.366665,195.44167,23.156252,11.601668,1.40325,0.7325417
11626,-33.3251,151.365,1,1,12234,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11627,-33.3245,151.365,1,0,12235,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11628,-32.816545,151.622857,1,0,12236,70.4625,40.4125,-1.5670831,110.8,75.120834,71.245834,197.52083,23.691252,12.664168,1.446375,0.7904584
11629,-33.028427,151.544887,1,0,12237,76.71667,36.195835,-1.7224996,112.89167,85.291664,76.26667,197.21666,23.40667,13.211669,1.4850832,0.7433333
11630,-33.3245,151.365,1,1,12238,79.441666,28.145834,-1.8649997,107.566666,93.6875,77.5375,194.62917,22.940002,12.382502,1.4269584,0.72129166
11631,-33.326359,151.311329,1,1,12239,77.979164,28.441668,-1.8470829,106.40417,91.17083,73.84167,194.64583,22.818335,12.082918,1.4051249,0.72037494
11632,-33.013354,151.391209,1,0,12240,74.74167,31.870832,-1.6991664,106.604164,83.21667,70.42917,195.35834,22.66792,11.669169,1.3832916,0.708
11633,-33.389372,151.2954,1,0,12241,80.3875,27.9,-1.8679163,108.225,95.22083,75.92083,194.0125,22.943335,12.317502,1.4280001,0.7169167
11634,-33.212341,151.551128,1,0,12242,82.3125,32.091667,-1.882083,114.35833,95.42917,84.475,197.62083,23.120003,13.884584,1.5017499,0.7326667
