,decimalLatitude,decimalLongitude,cluster,occurrenceStatus
9975,-33.437958,151.28275,1,0
9976,-33.3947,151.319,1,0
9977,-32.56078,150.947072,1,1
9978,-32.999988,151.239863,1,0
9979,-33.216159,151.325348,1,1
9980,-32.837539,151.590232,1,1
9981,-33.344889,151.368768,1,0
9982,-33.366123,151.334812,1,0
9983,-33.362015,151.378706,1,1
9984,-33.3247,151.365,1,0
9985,-32.791213,151.494047,1,1
9986,-33.3248,151.365,1,1
9987,-32.759692,151.588814,1,0
9988,-33.283495,151.558808,1,0
9989,-32.828961,151.58305,1,1
9990,-33.379925,150.819767,1,0
9991,-32.915899,151.286569,1,0
9992,-33.325,151.365,1,1
9993,-33.067077,151.53667,1,1
9994,-33.3249,151.365,1,1
9995,-33.149996,151.410001,1,0
9996,-33.341129,151.290403,1,0
9997,-33.3247,151.364,1,1
9998,-32.987842,151.599037,1,0
9999,-33.194488,151.478072,1,0
10000,-32.841521,151.576311,1,1
10001,-33.3249,151.365,1,1
10002,-32.887115,151.558276,1,1
10003,-33.413955,151.290391,1,1
10004,-33.3245,151.365,1,1
10005,-33.212605,151.537102,1,1
10006,-33.397584,151.377889,1,1
10007,-33.132999,151.350007,1,0
10008,-32.502802,150.832474,1,1
10009,-32.778377,150.918718,1,0
10010,-32.728031,150.944045,1,0
10011,-33.397506,151.377691,1,1
10012,-33.0866,151.421,1,1
10013,-32.824574,151.578718,1,1
10014,-33.201045,151.53282,1,1
10015,-32.703311,151.377348,1,0
10016,-32.721536,151.096925,1,1
10017,-32.831665,151.698576,1,1
10018,-33.3249,151.365,1,1
10019,-33.4885,151.377,1,1
10020,-33.463668,151.396648,1,0
10021,-33.079998,151.369996,1,0
10022,-32.965649,151.23894,1,0
10023,-33.357515,150.934035,1,0
10024,-33.3249,151.365,1,1
10025,-33.3977,151.296,1,1
10026,-33.430913,151.381409,1,1
10027,-33.3249,151.365,1,1
10028,-33.3249,151.365,1,1
10029,-33.127993,151.580309,1,1
10030,-33.3976,151.3206,1,0
10031,-33.3248,151.365,1,1
10032,-33.3251,151.365,1,0
10033,-33.0864,151.422,1,0
10034,-33.3248,151.365,1,0
10035,-33.3246,151.365,1,1
10036,-32.94055,151.567325,1,1
10037,-32.859002,151.606104,1,1
10038,-32.703068,151.079698,1,0
10039,-33.085896,151.422609,1,1
10040,-32.99788,151.060638,1,1
10041,-32.513965,150.807396,1,1
10042,-33.217913,151.390157,1,1
10043,-33.3248,151.365,1,1
10044,-33.260448,151.436402,1,1
10045,-33.3247,151.364,1,1
10046,-32.526081,151.419936,1,1
10047,-33.403605,151.081217,1,0
10048,-32.99322,151.445696,1,0
10049,-32.556151,151.20796,1,1
10050,-33.3251,151.364,1,0
10051,-33.4021,151.462,1,0
10052,-33.3248,151.365,1,1
10053,-33.409332,151.446588,1,0
10054,-33.3249,151.365,1,0
10055,-33.3249,151.365,1,0
10056,-33.3249,151.365,1,1
10057,-33.411407,151.396005,1,1
10058,-33.210548,151.438507,1,1
10059,-33.486572,151.377567,1,0
10060,-32.730958,151.559159,1,1
10061,-32.837896,151.428321,1,0
10062,-32.831665,151.698576,1,1
10063,-33.27357,151.563767,1,0
10064,-33.3249,151.365,1,0
10065,-33.213199,151.424943,1,1
10066,-33.151074,151.519787,1,0
10067,-33.415162,151.451173,1,0
10068,-33.398098,151.368849,1,1
10069,-33.3246,151.364,1,0
10070,-32.77693,151.587688,1,1
10071,-33.344,151.495,1,0
10072,-33.399222,151.403639,1,1
10073,-33.371552,151.360757,1,0
10074,-33.086815,151.420331,1,0
10075,-33.133189,151.206358,1,1
10076,-32.947712,151.64032,1,1
10077,-33.3251,151.364,1,0
10078,-32.765956,151.632654,1,1
10079,-32.741975,151.59215,1,0
10080,-33.409381,151.438021,1,1
10081,-33.3976,151.319,1,0
10082,-33.3247,151.365,1,1
10083,-33.133148,151.206517,1,0
10084,-33.309633,151.230872,1,1
10085,-33.3245,151.365,1,1
10086,-32.966188,151.528393,1,1
10087,-33.4504,150.996,1,1
10088,-33.3248,151.365,1,1
10089,-32.939659,151.583287,1,0
10090,-33.3246,151.364,1,1
10091,-32.832708,151.698251,1,0
10092,-33.132527,151.206566,1,0
10093,-32.858455,151.61526,1,0
10094,-32.785082,151.48289,1,1
10095,-33.4013,151.462,1,1
10096,-33.344601,151.366732,1,0
10097,-33.442101,151.414358,1,1
10098,-33.304735,151.409099,1,0
10099,-33.249824,151.46242,1,1
10100,-33.3248,151.365,1,1
10101,-32.742363,151.592783,1,0
10102,-33.3246,151.365,1,1
10103,-32.7103,151.258056,1,0
10104,-33.3247,151.364,1,1
10105,-33.365527,151.167407,1,0
10106,-33.391046,151.237859,1,0
10107,-33.3248,151.365,1,1
10108,-32.8089,151.443,1,1
10109,-33.325,151.365,1,0
10110,-33.430844,151.380964,1,1
10111,-33.3244,151.365,1,0
10112,-33.086609,151.420949,1,1
10113,-33.390562,151.439891,1,0
10114,-33.274489,151.434498,1,0
10115,-33.3251,151.365,1,0
10116,-32.914159,151.630539,1,0
10117,-33.087022,151.420625,1,0
10118,-33.3252,151.365,1,1
10119,-32.818161,151.591789,1,1
10120,-32.915899,151.286569,1,0
10121,-33.0236,151.684,1,0
10122,-33.257107,151.487407,1,0
10123,-33.3251,151.365,1,1
10124,-32.583022,151.000246,1,0
10125,-32.994905,151.059954,1,0
10126,-33.273845,151.56227,1,0
10127,-33.3249,151.365,1,1
10128,-33.365448,151.361896,1,1
10129,-33.0458,151.389,1,1
10130,-32.6368,151.642,1,0
10131,-33.144758,151.581104,1,0
10132,-33.3249,151.365,1,1
10133,-32.986,151.591,1,0
10134,-33.365054,151.306164,1,1
10135,-33.104046,151.23005,1,0
10136,-33.405775,151.287817,1,0
10137,-32.716096,151.337494,1,0
10138,-32.723541,151.106234,1,0
10139,-33.4636,151.396394,1,0
10140,-33.045127,151.668515,1,1
10141,-33.167026,151.473496,1,0
10142,-33.086823,151.42065,1,0
10143,-32.883114,151.5196,1,0
10144,-33.28462,151.36794,1,0
10145,-33.482186,151.385462,1,0
10146,-33.132527,151.206566,1,1
10147,-32.979002,151.223374,1,0
10148,-33.130002,151.429998,1,0
10149,-33.384067,151.26166,1,0
10150,-33.086609,151.421112,1,1
10151,-33.488163,151.367115,1,0
10152,-33.386446,151.366352,1,0
10153,-33.283494,151.558701,1,0
10154,-32.948967,151.197983,1,0
10155,-33.262561,151.41234,1,0
10156,-33.06601,151.340434,1,0
10157,-33.3247,151.365,1,1
10158,-32.746457,151.322473,1,1
10159,-33.1731,151.472,1,1
10160,-33.113052,151.232145,1,0
10161,-32.742412,151.592558,1,0
10162,-32.89914,151.546381,1,0
10163,-33.325,151.365,1,0
10164,-33.3249,151.365,1,1
10165,-33.4012,151.462,1,1
10166,-33.325,151.365,1,0
10167,-33.4131,151.432044,1,1
10168,-33.3265,151.366,1,1
10169,-32.712,151.394207,1,1
10170,-33.138043,151.572667,1,1
10171,-33.3249,151.365,1,1
10172,-33.4885,151.377,1,1
10173,-32.833764,151.320631,1,0
10174,-33.48144,151.397421,1,1
10175,-33.07854,151.082192,1,0
10176,-33.221701,151.324974,1,0
10177,-33.308615,151.260965,1,0
10178,-32.770975,151.627087,1,1
10179,-32.948884,151.223656,1,0
10180,-33.433846,151.297228,1,0
10181,-32.919085,151.662146,1,0
10182,-33.3329,151.3954,1,0
10183,-32.695661,151.524687,1,0
10184,-32.985052,151.686316,1,1
10185,-33.019906,151.426274,1,1
10186,-33.130687,151.359633,1,1
10187,-32.9333,151.132,1,0
10188,-33.3247,151.365,1,1
10189,-33.346455,151.323475,1,0
10190,-33.427293,151.229025,1,1
10191,-32.885025,151.31241,1,0
10192,-33.4013,151.462,1,1
10193,-32.7743,151.364,1,0
10194,-33.3249,151.365,1,1
10195,-32.9617,151.551,1,0
10196,-32.81818,151.598795,1,0
10197,-33.3247,151.365,1,1
10198,-32.99322,151.445696,1,0
10199,-33.119998,151.450004,1,0
10200,-33.261273,151.459435,1,0
10201,-33.333461,151.433489,1,0
10202,-32.724,151.353,1,0
10203,-33.3251,151.365,1,0
10204,-33.2253,151.552,1,0
10205,-33.283386,151.558817,1,0
10206,-32.768499,151.380596,1,0
10207,-33.377339,151.338459,1,0
10208,-33.179677,151.495019,1,0
10209,-33.310175,151.411363,1,1
10210,-32.724704,151.351642,1,1
10211,-33.0869,151.421,1,1
10212,-33.3249,151.365,1,0
10213,-33.40698,151.358468,1,0
10214,-33.240822,151.461559,1,1
10215,-33.229473,151.440667,1,1
10216,-33.234726,151.297977,1,0
10217,-32.790984,151.289801,1,1
10218,-32.559432,150.776164,1,0
10219,-33.140001,151.399997,1,1
10220,-33.3246,151.365,1,1
10221,-32.727369,151.000085,1,0
10222,-33.3249,151.364,1,0
10223,-33.191804,151.583706,1,0
10224,-33.4013,151.462,1,1
10225,-33.325,151.364,1,0
10226,-32.938269,151.206649,1,0
10227,-32.938287,151.57249,1,0
10228,-32.87222,151.353757,1,1
10229,-33.3987,151.362,1,1
10230,-32.946332,151.577159,1,0
10231,-33.3251,151.365,1,1
10232,-33.136698,151.246142,1,0
10233,-32.528568,151.171248,1,1
10234,-32.886443,151.370982,1,0
10235,-33.325,151.365,1,0
10236,-32.910102,151.606501,1,1
10237,-33.087134,151.415644,1,0
10238,-32.700009,151.530591,1,0
10239,-33.435847,151.285611,1,0
10240,-33.3249,151.365,1,1
10241,-33.3246,151.365,1,1
10242,-33.3251,151.365,1,1
10243,-32.78522,151.439181,1,0
10244,-33.109999,151.379998,1,0
10245,-32.986972,151.649966,1,0
10246,-32.9661,151.657,1,0
10247,-33.337075,151.323789,1,0
10248,-33.176847,151.572393,1,0
10249,-33.1653,151.568,1,1
10250,-33.000655,151.693995,1,0
10251,-33.430948,151.381338,1,1
10252,-33.035034,151.674839,1,0
10253,-33.215732,151.423386,1,0
10254,-32.813589,151.361461,1,1
10255,-32.770056,151.569953,1,0
10256,-32.835561,151.578907,1,1
10257,-33.3249,151.365,1,1
10258,-32.904101,151.386527,1,0
10259,-33.242438,151.396433,1,0
10260,-32.716034,151.545695,1,1
10261,-33.3249,151.365,1,0
10262,-32.933974,151.621279,1,1
10263,-32.838425,151.588872,1,1
10264,-32.755706,151.652697,1,0
10265,-32.827315,151.335951,1,1
10266,-33.436349,151.285064,1,1
10267,-32.905034,151.525201,1,0
10268,-32.956399,151.693678,1,0
10269,-33.27778,151.481682,1,1
10270,-33.2786,151.307,1,0
10271,-33.283417,151.558699,1,0
10272,-33.3249,151.365,1,1
10273,-33.26697,151.34299,1,1
10274,-33.0833,151.434,1,1
10275,-33.362701,151.358722,1,0
10276,-32.855065,151.604862,1,1
10277,-33.462471,151.370456,1,0
10278,-32.834301,151.590305,1,1
10279,-33.3246,151.365,1,1
10280,-33.3246,151.365,1,1
10281,-33.269758,151.16458,1,0
10282,-32.77593,151.344003,1,1
10283,-33.3249,151.365,1,0
10284,-32.837539,151.590234,1,0
10285,-33.3249,151.365,1,1
10286,-33.325,151.365,1,1
10287,-33.325,151.365,1,1
10288,-32.968676,151.644311,1,1
10289,-33.339516,151.369052,1,1
10290,-33.495058,151.394984,1,0
10291,-33.430841,151.381476,1,0
10292,-33.464072,151.397139,1,1
10293,-33.3245,151.365,1,1
10294,-32.788626,151.037951,1,0
10295,-33.3249,151.365,1,0
10296,-33.406816,151.351968,1,1
10297,-33.47836,150.90359,1,0
10298,-33.018299,151.171461,1,1
10299,-32.719987,151.089683,1,1
10300,-32.781338,151.617569,1,1
10301,-33.3249,151.365,1,1
10302,-33.481098,150.700024,1,1
10303,-33.031927,151.376845,1,0
10304,-32.693557,151.506507,1,0
10305,-32.832247,151.698194,1,1
10306,-33.241984,151.457761,1,0
10307,-33.3249,151.365,1,1
10308,-32.805711,151.473479,1,0
10309,-33.437292,151.284812,1,0
10310,-33.266071,151.482959,1,0
10311,-33.3245,151.365,1,1
10312,-32.917273,151.59931,1,0
10313,-33.086522,151.419972,1,0
10314,-32.832247,151.698194,1,0
10315,-33.189462,151.54859,1,1
10316,-33.3246,151.365,1,1
10317,-32.839321,151.606861,1,1
10318,-32.9877,151.524,1,1
10319,-32.987261,151.649384,1,0
10320,-33.4614,151.088,1,0
10321,-33.349289,151.367562,1,0
10322,-32.842875,151.60891,1,1
10323,-32.791439,151.518283,1,1
10324,-32.689318,151.383953,1,0
10325,-32.978723,151.693777,1,0
10326,-33.3251,151.365,1,1
10327,-32.913324,151.598017,1,0
10328,-33.3249,151.365,1,1
10329,-32.798526,151.022325,1,0
10330,-33.325,151.365,1,1
10331,-33.365585,151.479035,1,0
10332,-33.3248,151.365,1,1
10333,-33.3247,151.365,1,1
10334,-33.086487,151.42091,1,1
10335,-33.3249,151.365,1,1
10336,-33.133148,151.206335,1,1
10337,-33.3247,151.365,1,1
10338,-33.3249,151.365,1,1
10339,-33.443101,151.222062,1,0
10340,-32.964052,151.59347,1,0
10341,-33.430703,151.380989,1,1
10342,-33.130002,151.429998,1,0
10343,-33.415262,151.413342,1,0
10344,-32.78556,151.640042,1,1
10345,-32.948884,151.223656,1,0
10346,-32.6818,151.349,1,0
10347,-33.3251,151.365,1,0
10348,-32.58061,150.875392,1,1
10349,-33.276189,151.279968,1,0
10350,-33.3244,151.365,1,1
10351,-32.946226,151.660587,1,1
10352,-33.142894,151.507332,1,1
10353,-32.789962,151.39726,1,0
10354,-33.3244,151.365,1,1
10355,-32.704352,151.694481,1,1
10356,-32.913794,151.62522,1,0
10357,-33.028427,151.544887,1,0
10358,-33.3251,151.365,1,1
10359,-32.950238,151.325902,1,1
10360,-32.819389,151.564219,1,0
10361,-33.3249,151.365,1,0
10362,-33.085213,151.423467,1,0
10363,-33.086914,151.420674,1,1
10364,-33.382172,151.33382,1,0
10365,-33.2053,151.558,1,0
10366,-33.191846,151.583704,1,0
10367,-33.246195,151.454088,1,1
10368,-33.273804,151.562092,1,0
10369,-32.927942,151.64704,1,0
10370,-33.430824,151.381394,1,1
10371,-32.842359,151.60755,1,1
10372,-33.4017,151.463,1,1
10373,-32.994905,151.059954,1,0
10374,-33.4517,151.315,1,1
10375,-33.233922,151.399782,1,1
10376,-33.413574,151.004571,1,0
10377,-32.850665,151.332112,1,0
10378,-32.905,151.683,1,1
10379,-33.000547,151.239895,1,0
10380,-33.086907,151.419772,1,0
10381,-32.9944,151.663,1,1
10382,-32.803614,151.477605,1,0
10383,-33.010696,151.571451,1,1
10384,-33.292934,151.20485,1,1
10385,-33.3246,151.364,1,0
10386,-32.8678,151.524645,1,1
10387,-33.000004,151.419997,1,0
10388,-33.3251,151.365,1,1
10389,-32.838129,151.616431,1,1
10390,-32.881593,151.657968,1,1
10391,-33.427992,151.347889,1,1
10392,-32.968624,151.643921,1,1
10393,-32.735072,151.604765,1,1
10394,-33.325,151.365,1,1
10395,-33.3244,151.365,1,0
10396,-33.085174,151.421796,1,0
10397,-33.16406,150.702747,1,1
10398,-33.090003,151.409999,1,0
10399,-33.109999,151.379998,1,0
10400,-32.9864,151.592,1,1
10401,-32.858202,151.605497,1,1
10402,-32.698549,151.510081,1,1
10403,-33.3244,151.365,1,1
10404,-33.3249,151.365,1,0
10405,-33.3245,151.365,1,1
10406,-33.0183,151.548029,1,0
10407,-32.7567,151.644371,1,0
10408,-32.855065,151.604862,1,1
10409,-33.3614,150.818564,1,0
10410,-33.3826,151.303,1,1
10411,-33.416891,151.29107,1,0
10412,-33.253325,151.450133,1,0
10413,-33.17515,151.5437,1,0
10414,-33.3248,151.365,1,1
10415,-33.3245,151.365,1,1
10416,-33.067077,151.53667,1,0
10417,-32.966693,151.655002,1,0
10418,-33.3246,151.364,1,0
10419,-33.0866,151.421,1,1
10420,-33.49851,151.188224,1,0
10421,-32.806186,151.419823,1,0
10422,-33.413089,151.332298,1,1
10423,-32.948697,151.197988,1,0
10424,-33.3248,151.365,1,1
10425,-32.809241,151.444846,1,1
10426,-32.707658,151.54796,1,1
10427,-33.241092,151.43974,1,0
10428,-33.183707,151.48529,1,1
10429,-33.33079,151.40166,1,0
10430,-32.835399,151.582905,1,1
10431,-33.336425,151.157224,1,1
10432,-33.342784,151.367707,1,0
10433,-33.425384,151.292468,1,0
10434,-32.884,151.561,1,1
10435,-33.415049,151.451508,1,1
10436,-33.463495,151.396607,1,0
10437,-33.338326,151.419447,1,0
10438,-33.3247,151.365,1,0
10439,-32.88191,151.532169,1,0
10440,-33.273432,151.458137,1,0
10441,-32.838733,151.662096,1,1
10442,-32.700088,151.345066,1,0
10443,-32.735199,151.555591,1,1
10444,-33.325,151.365,1,0
10445,-33.3249,151.365,1,0
10446,-33.086837,151.420833,1,0
10447,-33.193594,151.45632,1,0
10448,-33.3987,151.362,1,1
10449,-33.3249,151.365,1,0
10450,-32.856401,151.610644,1,1
10451,-33.3244,151.365,1,1
10452,-33.435608,151.389062,1,1
10453,-33.126423,151.365962,1,1
10454,-32.8763,151.697,1,0
10455,-32.847268,151.48689,1,0
10456,-33.3249,151.365,1,0
10457,-33.422542,151.417864,1,1
10458,-32.679718,151.137024,1,1
10459,-33.090449,151.491743,1,1
10460,-33.3249,151.365,1,0
10461,-33.3248,151.365,1,1
10462,-32.9864,151.593,1,1
10463,-32.86873,151.52412,1,0
10464,-33.3248,151.365,1,1
10465,-32.801371,151.621059,1,0
10466,-33.067,151.463,1,1
10467,-33.436448,151.285531,1,0
10468,-32.663765,150.952758,1,0
10469,-33.2904,151.413,1,1
10470,-32.666289,151.347043,1,1
10471,-33.3246,151.365,1,1
10472,-33.080001,151.440004,1,0
10473,-32.996718,151.567713,1,1
10474,-32.862831,151.608117,1,1
10475,-32.954651,151.518847,1,0
10476,-33.343549,151.366322,1,1
10477,-33.430134,151.310124,1,0
10478,-33.191944,151.097571,1,0
10479,-33.132527,151.206566,1,0
10480,-33.3248,151.365,1,1
10481,-32.642374,151.237079,1,0
10482,-33.425753,150.789332,1,1
10483,-33.071998,151.46916,1,0
10484,-32.753828,151.438272,1,0
10485,-33.325,151.364,1,0
10486,-32.807665,151.391474,1,0
10487,-32.563139,150.943557,1,0
10488,-33.0347,151.674,1,0
10489,-32.77593,151.344003,1,0
10490,-33.344508,151.36379,1,1
10491,-33.217117,151.538959,1,0
10492,-33.4013,151.462,1,0
10493,-33.43079,151.380857,1,1
10494,-33.3248,151.365,1,1
10495,-32.721536,151.096925,1,0
10496,-33.1669,151.223,1,1
10497,-33.4012,151.462,1,1
10498,-33.122842,151.459633,1,1
10499,-33.323772,151.374533,1,0
10500,-33.3249,151.365,1,1
10501,-33.413126,151.443434,1,1
10502,-33.3403,151.18,1,1
10503,-33.268244,151.447444,1,1
10504,-33.284679,151.560073,1,1
10505,-33.3249,151.365,1,0
10506,-33.086792,151.420383,1,1
10507,-33.3245,151.365,1,0
10508,-33.3249,151.365,1,1
10509,-33.3248,151.365,1,0
10510,-32.880702,150.866303,1,1
10511,-32.846512,151.414247,1,1
10512,-33.3249,151.365,1,0
10513,-33.327836,151.215658,1,1
10514,-32.905698,151.48234,1,0
10515,-33.190909,151.582381,1,0
10516,-33.3247,151.365,1,1
10517,-33.202567,151.492904,1,0
10518,-33.3245,151.365,1,1
10519,-33.174713,151.480595,1,1
10520,-33.08672,151.420633,1,1
10521,-32.92868,151.666371,1,0
10522,-32.968574,151.525105,1,1
10523,-33.3251,151.365,1,1
10524,-33.099997,151.379999,1,0
10525,-32.764844,151.649186,1,0
10526,-32.809,151.444,1,0
10527,-32.6976,151.6,1,0
10528,-33.202221,151.074415,1,0
10529,-33.3249,151.365,1,1
10530,-33.419505,151.321639,1,0
10531,-33.200274,151.064042,1,0
10532,-33.067711,151.487444,1,1
10533,-32.56034,151.233891,1,1
10534,-32.843787,151.613273,1,1
10535,-33.156606,151.411361,1,0
10536,-33.3251,151.365,1,0
10537,-32.746081,151.240056,1,1
10538,-33.3246,151.365,1,1
10539,-33.283288,151.558992,1,0
10540,-33.325,151.365,1,0
10541,-32.933408,151.545536,1,0
10542,-33.087458,151.41342,1,0
10543,-33.381542,151.374682,1,0
10544,-33.12,151.440004,1,0
10545,-32.946332,151.577159,1,1
10546,-32.831869,151.698263,1,1
10547,-33.397434,151.377973,1,1
10548,-33.1953,151.542871,1,0
10549,-33.099997,151.379999,1,0
10550,-32.774026,151.625287,1,0
10551,-32.826928,151.577132,1,1
10552,-33.3249,151.365,1,0
10553,-32.852674,151.615804,1,0
10554,-32.986,151.593,1,1
10555,-33.240811,151.482322,1,1
10556,-33.3249,151.365,1,0
10557,-33.43603,151.285077,1,1
10558,-33.3249,151.365,1,0
10559,-33.3245,151.365,1,1
10560,-33.3244,151.365,1,1
10561,-33.087343,151.420675,1,0
10562,-33.3248,151.365,1,1
10563,-32.932286,151.129113,1,1
10564,-33.094905,151.498764,1,0
10565,-33.387422,151.37176,1,0
10566,-33.3247,151.365,1,0
10567,-32.767656,151.6381,1,1
10568,-33.141872,151.512388,1,1
10569,-33.159842,151.073058,1,0
10570,-33.389527,151.295441,1,0
10571,-32.76062,151.104178,1,1
10572,-33.430908,151.381232,1,1
10573,-32.650825,151.231444,1,0
10574,-32.742441,151.592662,1,0
10575,-32.697158,151.35506,1,0
10576,-33.140004,151.42,1,0
10577,-32.807823,151.59461,1,1
10578,-32.767987,151.637383,1,0
10579,-33.3247,151.364,1,1
10580,-33.214827,151.541363,1,0
10581,-32.765734,151.578509,1,0
10582,-32.986,151.593,1,1
10583,-33.325,151.365,1,0
10584,-33.3244,151.365,1,1
10585,-33.325,151.364,1,0
10586,-33.013793,151.54188,1,0
10587,-32.741998,151.592145,1,0
10588,-33.3249,151.365,1,1
10589,-33.0868,151.420671,1,0
10590,-33.234379,151.539728,1,0
10591,-33.325,151.365,1,1
10592,-32.951703,151.582004,1,0
10593,-32.997974,151.405318,1,0
10594,-33.104036,151.232326,1,0
10595,-32.87,151.68,1,1
10596,-32.87,151.68,1,1
10597,-33.10615,151.229019,1,0
10598,-33.10615,151.229019,1,0
10599,-33.452896,151.302261,1,0
10600,-32.889579,151.476467,1,1
10601,-33.015967,151.459253,1,1
10602,-32.715812,151.333079,1,0
10603,-32.838364,151.43467,1,0
10604,-33.4369,151.401,1,1
10605,-33.16072,151.481566,1,0
10606,-33.397631,151.377673,1,1
10607,-33.3247,151.365,1,1
10608,-33.3247,151.365,1,1
10609,-33.070278,151.12549,1,0
10610,-32.806669,151.618125,1,0
10611,-33.3249,151.365,1,1
10612,-32.642666,151.128342,1,0
10613,-32.945894,151.60055,1,0
10614,-33.368638,150.810205,1,0
10615,-33.3249,151.365,1,1
10616,-32.927942,151.64704,1,1
10617,-32.8886,151.476,1,1
10618,-32.56078,150.947072,1,0
10619,-32.839321,151.606861,1,1
10620,-33.3249,151.365,1,0
10621,-32.763319,151.525707,1,0
10622,-33.130002,151.429998,1,0
10623,-33.119769,151.474715,1,0
10624,-32.916555,151.189337,1,0
10625,-32.954616,151.532008,1,0
10626,-33.127906,151.403771,1,1
10627,-33.075768,151.437604,1,0
10628,-33.23787,151.381034,1,1
10629,-33.439,151.299,1,1
10630,-33.303749,151.00915,1,0
10631,-33.132999,151.350007,1,0
10632,-33.158833,151.314323,1,0
10633,-32.993013,151.463569,1,0
10634,-33.3249,151.365,1,0
10635,-33.325,151.365,1,1
10636,-32.981397,151.678277,1,0
10637,-33.211197,151.011588,1,0
10638,-32.844352,151.614785,1,1
10639,-32.569672,150.777988,1,0
10640,-33.3247,151.365,1,0
10641,-33.397529,151.377461,1,0
10642,-33.3667,150.709,1,0
10643,-32.836163,151.60347,1,1
10644,-32.842404,151.607496,1,1
10645,-33.345748,151.365529,1,0
10646,-33.325,151.365,1,1
10647,-32.6725,151.3911,1,0
10648,-33.087021,151.416653,1,0
10649,-33.109996,151.449998,1,0
10650,-32.984452,151.685811,1,1
10651,-32.968707,151.64415,1,1
10652,-33.430878,151.381652,1,1
10653,-33.325,151.365,1,0
10654,-33.430908,151.38122,1,1
10655,-32.824672,151.5747,1,1
10656,-33.384939,151.269158,1,1
10657,-33.283553,151.558592,1,0
10658,-33.3249,151.365,1,0
10659,-33.325,151.364,1,0
10660,-32.691969,151.381873,1,0
10661,-33.436421,151.285436,1,0
10662,-33.3249,151.365,1,1
10663,-33.489788,151.404517,1,1
10664,-33.311968,151.128867,1,1
10665,-33.104036,151.232326,1,0
10666,-33.063062,151.334895,1,0
10667,-32.87544,151.646493,1,0
10668,-33.165233,150.705236,1,1
10669,-32.759829,151.607449,1,0
10670,-32.973719,150.859593,1,0
10671,-33.214626,151.541655,1,0
10672,-33.44356,151.2976,1,0
10673,-33.193735,151.582541,1,1
10674,-33.3251,151.365,1,0
10675,-32.844356,151.61479,1,1
10676,-33.409546,151.445699,1,1
10677,-32.989082,151.592897,1,1
10678,-32.841608,151.479016,1,0
10679,-32.7743,151.364,1,1
10680,-33.459994,151.432919,1,1
10681,-33.42844,151.34462,1,0
10682,-33.3823,151.395,1,1
10683,-33.252626,151.472419,1,0
10684,-32.856401,151.610601,1,1
10685,-32.841687,151.609505,1,1
10686,-32.857464,151.509789,1,1
10687,-33.397217,151.323151,1,0
10688,-33.1131,151.616,1,0
10689,-33.131126,151.359684,1,1
10690,-33.3245,151.365,1,1
10691,-32.852997,151.620048,1,0
10692,-33.3249,151.365,1,1
10693,-33.436247,151.285254,1,0
10694,-33.325,151.365,1,0
10695,-33.284812,151.440453,1,1
10696,-33.3245,151.365,1,0
10697,-32.777561,151.608144,1,1
10698,-33.130002,151.429998,1,0
10699,-33.0341,151.675,1,0
10700,-33.160002,151.390005,1,0
10701,-33.085997,151.42056,1,0
10702,-32.91001,151.28805,1,1
10703,-32.842476,151.609213,1,1
10704,-32.832247,151.698194,1,0
10705,-33.3244,151.365,1,1
10706,-32.836114,151.599493,1,1
10707,-32.806,151.66578,1,0
10708,-32.838834,151.60205,1,1
10709,-33.3247,151.365,1,1
10710,-32.85695,151.6151,1,1
10711,-33.019998,151.440002,1,0
10712,-32.879262,151.576649,1,0
10713,-32.81024,151.500606,1,1
10714,-33.325,151.365,1,0
10715,-32.949229,151.677924,1,0
10716,-32.771431,151.379315,1,0
10717,-33.087006,151.420375,1,0
10718,-33.3245,151.365,1,1
10719,-32.750767,151.066979,1,1
10720,-33.3249,151.365,1,1
10721,-33.140004,151.42,1,1
10722,-33.224,151.399,1,1
10723,-32.8133,151.45,1,1
10724,-32.984726,151.600523,1,1
10725,-33.2748,151.405,1,1
10726,-33.28462,151.36794,1,0
10727,-32.986,151.593,1,1
10728,-33.406085,151.359023,1,0
10729,-33.3241,151.365,1,1
10730,-33.306571,151.42722,1,1
10731,-32.624002,151.291288,1,0
10732,-33.082514,151.412198,1,0
10733,-32.954616,151.532008,1,1
10734,-33.3251,151.365,1,1
10735,-33.1937,151.580573,1,1
10736,-33.3247,151.365,1,1
10737,-32.813575,151.360393,1,1
10738,-33.279816,151.560709,1,0
10739,-32.964757,151.636543,1,1
10740,-33.3248,151.365,1,1
10741,-33.283279,151.564069,1,1
10742,-33.3244,151.365,1,1
10743,-33.325,151.365,1,0
10744,-33.3251,151.365,1,1
10745,-33.3245,151.365,1,1
10746,-33.4014,151.464,1,0
10747,-33.3743,151.277,1,1
10748,-33.033258,151.4565,1,1
10749,-33.3249,151.365,1,1
10750,-33.2687,151.405,1,0
10751,-33.3247,151.365,1,1
10752,-33.183955,151.480346,1,0
10753,-32.887025,151.556706,1,1
10754,-33.117939,151.643173,1,0
10755,-32.991459,151.041493,1,0
10756,-32.712453,151.400974,1,1
10757,-33.3329,151.3954,1,0
10758,-32.921195,151.690988,1,0
10759,-33.3248,151.365,1,1
10760,-32.8088,151.444,1,1
10761,-32.964,151.552,1,0
10762,-33.133201,151.206341,1,1
10763,-32.936317,151.556741,1,0
10764,-33.399022,151.303247,1,0
10765,-33.430876,151.381275,1,1
10766,-33.392768,151.473989,1,0
